Time,Mean,StDev,SEM,Group
9.333,0.3968000262975693,0.019200000911951065,0.0055,3
9.667,0.40209999680519104,0.017500000074505806,0.0051,3
10.0,0.41099999845027924,0.01640000008046627,0.0047,3
10.333,0.4130999743938446,0.015699999406933784,0.0045,3
10.667,0.417400024831295,0.014600000344216824,0.0052,3
11.0,0.42329999059438705,0.013000000268220901,0.0038,3
11.333,0.427700012922287,0.01590000092983246,0.0046,3
11.667,0.4329000189900398,0.012900000438094139,0.0046,3
12.0,0.43939998745918274,0.00989999994635582,0.0035,3
12.333,0.44339999556541443,0.012500000186264515,0.0036,3
12.667,0.44839997589588165,0.009600000455975533,0.0028,3
13.0,0.45410001277923584,0.010999999940395355,0.0032,3
13.333,0.45729997754096985,0.016699999570846558,0.0048,3
13.667,0.46250002086162567,0.013100000098347664,0.0046,3
14.0,0.4661000147461891,0.01510000042617321,0.0044,3
14.333,0.47120001912117004,0.01590000092983246,0.0046,3
14.667,0.4773999750614166,0.014800000004470348,0.0052,3
15.0,0.48280002176761627,0.017899999395012856,0.0063,3
15.333,0.490400031208992,0.016699999570846558,0.0048,3
15.667,0.49400001764297485,0.01860000006854534,0.0054,3
16.0,0.49890001118183136,0.01899999938905239,0.0055,3
16.333,0.5016999840736389,0.017899999395012856,0.0052,3
16.667,0.5057000070810318,0.017400000244379044,0.0062,3
17.0,0.5107999742031097,0.01759999990463257,0.0051,3
17.333,0.5154999941587448,0.01759999990463257,0.0051,3
17.667,0.5191000178456306,0.018799999728798866,0.0066,3
18.0,0.5245999991893768,0.019300000742077827,0.0068,3
18.333,0.5299999788403511,0.01889999955892563,0.0055,3
18.667,0.5327999889850616,0.019899999722838402,0.0057,3
19.0,0.5388999953866005,0.015799999237060547,0.0046,3
19.333,0.5394999757409096,0.01810000091791153,0.0052,3
19.667,0.5418999865651131,0.017500000074505806,0.0062,3
20.0,0.5475000217556953,0.015699999406933784,0.0045,3
20.333,0.5527999922633171,0.014600000344216824,0.0042,3
20.667,0.5563999786973,0.01730000041425228,0.0061,3
21.0,0.5635000243782997,0.016899999231100082,0.006,3
21.333,0.5659000054001808,0.017999999225139618,0.0052,3
0.0,0.07490000128746033,0.09080000221729279,0.0262,9
0.333,0.07680000364780426,0.0917000025510788,0.0265,9
0.667,0.07739999890327454,0.09350000321865082,0.027,9
1.0,0.07749999314546585,0.094200000166893,0.0333,9
1.333,0.07980000227689743,0.09709999710321426,0.028,9
1.667,0.08009999990463257,0.09769999980926514,0.0282,9
2.0,0.08330000936985016,0.09830000251531601,0.0348,9
2.333,0.08389999717473984,0.10029999911785126,0.0355,9
2.667,0.08399999141693115,0.10109999775886536,0.0292,9
3.0,0.08260000497102737,0.10119999945163727,0.0292,9
3.333,0.08419999480247498,0.10320000350475311,0.0298,9
3.667,0.08380000293254852,0.10209999978542328,0.0295,9
4.0,0.0852000042796135,0.10419999808073044,0.0368,9
4.333,0.08659999817609787,0.10419999808073044,0.0301,9
4.667,0.08489999920129776,0.10339999943971634,0.0298,9
5.0,0.08300000429153442,0.1023000031709671,0.0362,9
5.333,0.08470000326633453,0.10440000146627426,0.0369,9
5.667,0.085999995470047,0.10360000282526016,0.0299,9
6.0,0.08470000326633453,0.10339999943971634,0.0298,9
6.333,0.0851999968290329,0.10350000113248825,0.0299,9
6.667,0.08540000021457672,0.10239999741315842,0.0296,9
7.0,0.08350000530481339,0.10260000079870224,0.0363,9
7.333,0.08380000293254852,0.10159999877214432,0.0293,9
7.667,0.08330000936985016,0.10180000215768814,0.0294,9
8.0,0.0843999981880188,0.10140000283718109,0.0359,9
8.333,0.08309999853372574,0.10109999775886536,0.0357,9
8.667,0.08269999921321869,0.10080000013113022,0.0291,9
9.0,0.0819999948143959,0.1006999984383583,0.0291,9
9.333,0.08229999244213104,0.10029999911785126,0.029,9
9.667,0.08220000565052032,0.10080000013113022,0.0291,9
10.0,0.08210000395774841,0.1006999984383583,0.0356,9
10.333,0.08290000259876251,0.0997999981045723,0.0288,9
10.667,0.08240000158548355,0.0997999981045723,0.0288,9
11.0,0.07990000396966934,0.0982000008225441,0.0347,9
11.333,0.08190000057220459,0.09920000284910202,0.0351,9
11.667,0.08129999786615372,0.09989999979734421,0.0288,9
12.0,0.08110000193119049,0.09989999979734421,0.0288,9
12.333,0.08089999854564667,0.1005999967455864,0.029,9
12.667,0.08310000598430634,0.1006999984383583,0.0291,9
13.0,0.08149999380111694,0.10010000318288803,0.0354,9
13.333,0.07959999144077301,0.09929999709129333,0.0287,9
13.667,0.08049999177455902,0.10000000149011612,0.0289,9
14.0,0.08240000158548355,0.10040000081062317,0.0355,9
14.333,0.08140000700950623,0.09950000047683716,0.0352,9
14.667,0.08079999685287476,0.09889999777078629,0.0285,9
15.0,0.08069999516010284,0.09889999777078629,0.0285,9
15.333,0.0804000049829483,0.09969999641180038,0.0288,9
15.667,0.08150000870227814,0.1005999967455864,0.029,9
16.0,0.08079999685287476,0.10040000081062317,0.0355,9
16.333,0.08179999887943268,0.10029999911785126,0.029,9
16.667,0.08129999041557312,0.10090000182390213,0.0291,9
17.0,0.07999999821186066,0.09960000216960907,0.0352,9
17.333,0.08079999685287476,0.10130000114440918,0.0358,9
17.667,0.08150000125169754,0.10140000283718109,0.0293,9
18.0,0.08100000023841858,0.1006999984383583,0.0291,9
18.333,0.08170000463724136,0.10140000283718109,0.0293,9
18.667,0.08079999685287476,0.10040000081062317,0.029,9
19.0,0.07880000025033951,0.10010000318288803,0.0354,9
19.333,0.07839999347925186,0.09929999709129333,0.0287,9
19.667,0.07959999889135361,0.10100000351667404,0.0292,9
20.0,0.08049999922513962,0.09960000216960907,0.0352,9
20.333,0.07810000330209732,0.09830000251531601,0.0348,9
20.667,0.07800000160932541,0.0982000008225441,0.0283,9
21.0,0.07689999788999557,0.09769999980926514,0.0282,9
21.333,0.0763000026345253,0.09679999947547913,0.0279,9
